iat,len,diffLen,class
603000,40,65535,0
392000,40,65535,0
261135000,52,65547,0
527000,52,65535,0
18000,40,65523,0
42000,366,65861,0
413000,40,65209,0
9762000,57,65552,0
28000,152,65630,0
11000,40,65423,0
503000,40,65535,0
375000,40,65535,0
504045000,52,65547,0
427000,52,65535,0
30000,40,65523,0
59000,366,65861,0
261000,40,65209,0
10275000,57,65552,0
15000,152,65630,0
10000,40,65423,0
523000,40,65535,0
315000,40,65535,0
488036000,52,65547,0
526000,52,65535,0
17000,40,65523,0
54000,366,65861,0
292000,40,65209,0
10006000,57,65552,0
2000,152,65630,0
33000,40,65423,0
657000,40,65535,0
353000,40,65535,0
503856000,52,65547,0
429000,52,65535,0
22000,40,65523,0
54000,366,65861,0
435000,40,65209,0
9606000,57,65552,0
14000,152,65630,0
34000,40,65423,0
512000,40,65535,0
347000,40,65535,0
504415000,52,65547,0
486000,52,65535,0
22000,40,65523,0
71000,366,65861,0
506000,40,65209,0
10405000,57,65552,0
2000,152,65630,0
35000,40,65423,0
600000,40,65535,0
363000,40,65535,0
503219000,52,65547,0
565000,52,65535,0
36000,40,65523,0
114000,366,65861,0
362000,40,65209,0
10726000,57,65552,0
3000,152,65630,0
46000,40,65423,0
610000,40,65535,0
442000,40,65535,0
486889000,52,65547,0
545000,52,65535,0
28000,40,65523,0
67000,366,65861,0
330000,40,65209,0
10244000,57,65552,0
2000,152,65630,0
37000,40,65423,0
683000,40,65535,0
448000,40,65535,0
503433000,52,65547,0
630000,52,65535,0
40000,40,65523,0
119000,366,65861,0
337000,40,65209,0
10398000,57,65552,0
2000,152,65630,0
40000,40,65423,0
679000,40,65535,0
367000,40,65535,0
487255000,52,65547,0
606000,52,65535,0
28000,40,65523,0
73000,366,65861,0
332000,40,65209,0
10340000,57,65552,0
1000,152,65630,0
39000,40,65423,0
768000,40,65535,0
460000,40,65535,0
502830000,52,65547,0
558000,52,65535,0
37000,40,65523,0
101000,366,65861,0
274000,40,65209,0
11385000,57,65552,0
1000,152,65630,0
21000,40,65423,0
546000,40,65535,0
394000,40,65535,0
502125000,52,65547,0
462000,52,65535,0
34000,40,65523,0
98000,366,65861,0
540000,40,65209,0
9560000,57,65552,0
1000,152,65630,0
30000,40,65423,0
571000,40,65535,0
254000,40,65535,0
504309000,52,65547,0
513000,52,65535,0
39000,40,65523,0
75000,366,65861,0
331000,40,65209,0
10488000,57,65552,0
1000,152,65630,0
26000,40,65423,0
586000,40,65535,0
307000,40,65535,0
502922000,52,65547,0
495000,52,65535,0
20000,40,65523,0
61000,366,65861,0
315000,40,65209,0
11896000,57,65552,0
2000,152,65630,0
35000,40,65423,0
794000,40,65535,0
340000,40,65535,0
501716000,52,65547,0
409000,52,65535,0
20000,40,65523,0
39000,366,65861,0
329000,40,65209,0
10041000,57,65552,0
32000,152,65630,0
23000,40,65423,0
642000,40,65535,0
327000,40,65535,0
503630000,52,65547,0
549000,52,65535,0
21000,40,65523,0
58000,366,65861,0
327000,40,65209,0
10692000,57,65552,0
12000,152,65630,0
9000,40,65423,0
509000,40,65535,0
304000,40,65535,0
503150000,52,65547,0
481000,52,65535,0
21000,40,65523,0
49000,366,65861,0
321000,40,65209,0
10636000,57,65552,0
1000,152,65630,0
19000,40,65423,0
494000,40,65535,0
324000,40,65535,0
487683000,52,65547,0
404000,52,65535,0
18000,40,65523,0
51000,366,65861,0
255000,40,65209,0
10831000,57,65552,0
1000,152,65630,0
19000,40,65423,0
518000,40,65535,0
307000,40,65535,0
503277000,52,65547,0
450000,52,65535,0
30000,40,65523,0
94000,366,65861,0
343000,40,65209,0
9859000,57,65552,0
1000,152,65630,0
20000,40,65423,0
489000,40,65535,0
354000,40,65535,0
488353000,52,65547,0
573000,52,65535,0
20000,40,65523,0
57000,366,65861,0
317000,40,65209,0
10650000,57,65552,0
2000,152,65630,0
33000,40,65423,0
563000,40,65535,0
437000,40,65535,0
503050000,52,65547,0
458000,52,65535,0
32000,40,65523,0
95000,366,65861,0
382000,40,65209,0
9058000,57,65552,0
1000,152,65630,0
19000,40,65423,0
515000,40,65535,0
356000,40,65535,0
489111000,52,65547,0
517000,52,65535,0
25000,40,65523,0
57000,366,65861,0
316000,40,65209,0
12411000,57,65552,0
1000,152,65630,0
23000,40,65423,0
584000,40,65535,0
359000,40,65535,0
501495000,52,65547,0
504000,52,65535,0
39000,40,65523,0
104000,366,65861,0
265000,40,65209,0
13442000,57,65552,0
1000,152,65630,0
23000,40,65423,0
579000,40,65535,0
476000,40,65535,0
500136000,52,65547,0
529000,52,65535,0
27000,40,65523,0
51000,366,65861,0
406000,40,65209,0
11029000,57,65552,0
56000,152,65630,0
14000,40,65423,0
516000,40,65535,0
357000,40,65535,0
502390000,52,65547,0
597000,52,65535,0
24000,40,65523,0
48000,366,65861,0
430000,40,65209,0
9996000,57,65552,0
1000,152,65630,0
21000,40,65423,0
525000,40,65535,0
399000,40,65535,0
488145000,52,65547,0
516000,52,65535,0
37000,40,65523,0
50000,366,65861,0
402000,40,65209,0
9552000,57,65552,0
1000,152,65630,0
26000,40,65423,0
537000,40,65535,0
383000,40,65535,0
503979000,52,65547,0
433000,52,65535,0
20000,40,65523,0
62000,366,65861,0
264000,40,65209,0
9159000,57,65552,0
2000,152,65630,0
38000,40,65423,0
701000,40,65535,0
307000,40,65535,0
489069000,52,65547,0
463000,52,65535,0
36000,40,65523,0
105000,366,65861,0
308000,40,65209,0
19232000,57,65552,0
1000,152,65630,0
39000,40,65423,0
645000,40,65535,0
339000,40,65535,0
510186000,52,65547,0
521000,52,65535,0
28000,40,65523,0
69000,366,65861,0
329000,40,65209,0
11021000,57,65552,0
21000,152,65630,0
13000,40,65423,0
606000,40,65535,0
304000,40,65535,0
502271000,52,65547,0
592000,52,65535,0
34000,40,65523,0
97000,366,65861,0
343000,40,65209,0
9874000,57,65552,0
2000,152,65630,0
35000,40,65423,0
552000,40,65535,0
314000,40,65535,0
503699000,52,65547,0
451000,52,65535,0
25000,40,65523,0
69000,366,65861,0
242000,40,65209,0
9734000,57,65552,0
1000,152,65630,0
20000,40,65423,0
713000,40,65535,0
333000,40,65535,0
504082000,52,65547,0
582000,52,65535,0
33000,40,65523,0
44000,366,65861,0
351000,40,65209,0
10025000,57,65552,0
0,152,65630,0
20000,40,65423,0
510000,40,65535,0
345000,40,65535,0
503668000,52,65547,0
475000,52,65535,0
20000,40,65523,0
50000,366,65861,0
319000,40,65209,0
9604000,57,65552,0
2000,152,65630,0
33000,40,65423,0
507000,40,65535,0
274000,40,65535,0
504500000,52,65547,0
610000,52,65535,0
22000,40,65523,0
50000,366,65861,0
264000,40,65209,0
11358000,57,65552,0
1000,152,65630,0
31000,40,65423,0
451000,40,65535,0
301000,40,65535,0
502530000,52,65547,0
434000,52,65535,0
15000,40,65523,0
57000,366,65861,0
290000,40,65209,0
10285000,57,65552,0
62000,152,65630,0
12000,40,65423,0
429000,40,65535,0
276000,40,65535,0
488088000,52,65547,0
458000,52,65535,0
22000,40,65523,0
58000,366,65861,0
323000,40,65209,0
11191000,57,65552,0
1000,152,65630,0
32000,40,65423,0
603000,40,65535,0
284000,40,65535,0
502638000,52,65547,0
437000,52,65535,0
29000,40,65523,0
50000,366,65861,0
358000,40,65209,0
9785000,57,65552,0
26000,152,65630,0
13000,40,65423,0
488000,40,65535,0
315000,40,65535,0
488529000,52,65547,0
2525000,52,65535,0
22000,40,65523,0
53000,366,65861,0
367000,40,65209,0
11422000,57,65552,0
19000,152,65630,0
11000,40,65423,0
540000,40,65535,0
276000,40,65535,0
515988000,52,65547,0
394000,52,65535,0
30000,40,65523,0
95000,366,65861,0
347000,40,65209,0
10581000,57,65552,0
24000,152,65630,0
11000,40,65423,0
478000,40,65535,0
287000,40,65535,0
503322000,52,65547,0
485000,52,65535,0
26000,40,65523,0
54000,366,65861,0
328000,40,65209,0
10308000,57,65552,0
39000,152,65630,0
12000,40,65423,0
483000,40,65535,0
392000,40,65535,0
503476000,52,65547,0
459000,52,65535,0
21000,40,65523,0
53000,366,65861,0
1277000,40,65209,0
9504000,57,65552,0
64000,152,65630,0
12000,40,65423,0
462000,40,65535,0
287000,40,65535,0
503461000,52,65547,0
454000,52,65535,0
21000,40,65523,0
51000,366,65861,0
349000,40,65209,0
10496000,57,65552,0
45000,152,65630,0
16000,40,65423,0
559000,40,65535,0
296000,40,65535,0
487735000,52,65547,0
450000,52,65535,0
20000,40,65523,0
49000,366,65861,0
314000,40,65209,0
11237000,57,65552,0
33000,152,65630,0
12000,40,65423,0
462000,40,65535,0
313000,40,65535,0
502746000,52,65547,0
522000,52,65535,0
21000,40,65523,0
43000,366,65861,0
313000,40,65209,0
10649000,57,65552,0
15000,152,65630,0
10000,40,65423,0
565000,40,65535,0
313000,40,65535,0
503004000,52,65547,0
491000,52,65535,0
33000,40,65523,0
102000,366,65861,0
326000,40,65209,0
10662000,57,65552,0
1000,152,65630,0
18000,40,65423,0
490000,40,65535,0
430000,40,65535,0
503069000,52,65547,0
517000,52,65535,0
19000,40,65523,0
47000,366,65861,0
246000,40,65209,0
10910000,57,65552,0
1000,152,65630,0
20000,40,65423,0
493000,40,65535,0
292000,40,65535,0
503222000,52,65547,0
407000,52,65535,0
22000,40,65523,0
58000,366,65861,0
286000,40,65209,0
10703000,57,65552,0
32000,152,65630,0
17000,40,65423,0
560000,40,65535,0
369000,40,65535,0
503013000,52,65547,0
496000,52,65535,0
19000,40,65523,0
47000,366,65861,0
501000,40,65209,0
10617000,57,65552,0
22000,152,65630,0
11000,40,65423,0
749000,40,65535,0
296000,40,65535,0
502876000,52,65547,0
567000,52,65535,0
36000,40,65523,0
99000,366,65861,0
314000,40,65209,0
13587000,57,65552,0
2000,152,65630,0
34000,40,65423,0
547000,40,65535,0
302000,40,65535,0
515772000,52,65547,0
557000,52,65535,0
32000,40,65523,0
98000,366,65861,0
289000,40,65209,0
12329000,57,65552,0
2000,152,65630,0
35000,40,65423,0
536000,40,65535,0
309000,40,65535,0
501435000,52,65547,0
510000,52,65535,0
35000,40,65523,0
106000,366,65861,0
324000,40,65209,0
30697000,57,65552,0
48000,152,65630,0
13000,40,65423,0
541000,40,65535,0
341000,40,65535,0
514373000,52,65547,0
474000,52,65535,0
36000,40,65523,0
55000,366,65861,0
282000,40,65209,0
12361000,57,65552,0
1000,152,65630,0
37000,40,65423,0
685000,40,65535,0
294000,40,65535,0
501307000,52,65547,0
530000,52,65535,0
21000,40,65523,0
53000,366,65861,0
259000,40,65209,0
15047000,57,65552,0
49000,152,65630,0
16000,40,65423,0
596000,40,65535,0
314000,40,65535,0
514369000,52,65547,0
563000,52,65535,0
24000,40,65523,0
54000,366,65861,0
322000,40,65209,0
10729000,57,65552,0
1000,152,65630,0
21000,40,65423,0
531000,40,65535,0
372000,40,65535,0
487671000,52,65547,0
570000,52,65535,0
41000,40,65523,0
119000,366,65861,0
404000,40,65209,0
10412000,57,65552,0
1000,152,65630,0
39000,40,65423,0
688000,40,65535,0
378000,40,65535,0
502616000,52,65547,0
964000,52,65535,0
23000,40,65523,0
53000,366,65861,0
318000,40,65209,0
10691000,57,65552,0
1000,152,65630,0
20000,40,65423,0
504000,40,65535,0
283000,40,65535,0
486995000,52,65547,0
501000,52,65535,0
21000,40,65523,0
49000,366,65861,0
260000,40,65209,0
10534000,57,65552,0
14000,152,65630,0
10000,40,65423,0
508000,40,65535,0
277000,40,65535,0
503619000,52,65547,0
510000,52,65535,0
31000,40,65523,0
92000,366,65861,0
281000,40,65209,0
9694000,57,65552,0
1000,152,65630,0
18000,40,65423,0
481000,40,65535,0
320000,40,65535,0
488503000,52,65547,0
493000,52,65535,0
19000,40,65523,0
45000,366,65861,0
279000,40,65209,0
10807000,57,65552,0
23000,152,65630,0
12000,40,65423,0
460000,40,65535,0
301000,40,65535,0
503282000,52,65547,0
412000,52,65535,0
22000,40,65523,0
60000,366,65861,0
316000,40,65209,0
17337000,57,65552,0
15000,163,65641,0
10000,40,65412,0
490000,40,65535,0
255000,40,65535,0
1147000,52,65547,0
355000,52,65535,0
14000,40,65523,0
45000,325,65820,0
267000,40,65250,0
7687000,57,65552,0
50000,152,65630,0
10000,40,65423,0
387000,40,65535,0
271000,40,65535,0
1335000,52,65547,0
341000,52,65535,0
12000,40,65523,0
45817000,366,65861,0
441000,40,65209,0
69402000,57,65552,0
37000,152,65630,0
13000,40,65423,0
592000,40,65535,0
323000,40,65535,0
138787000,52,65547,0
569000,52,65535,0
20000,40,65523,0
45000,405,65900,0
1388000,40,65170,0
16366000,57,65552,0
1000,152,65630,0
39000,40,65423,0
521000,40,65535,0
341000,40,65535,0
1387000,52,65547,0
389000,52,65535,0
13000,40,65523,0
105000,0,65495,0
725000,40,65575,0
32000,0,65495,0
884000,40,65575,0
42000,0,65495,0
1365000,40,65575,0
22000,0,65495,0
1041000,40,65575,0
23000,0,65495,0
1226000,40,65575,0
21000,0,65495,0
1282000,40,65575,0
40000,0,65495,0
1496000,40,65575,0
25000,0,65495,0
1570000,40,65575,0
16000,0,65495,0
82000,40,65575,0
19000,0,65495,0
620000,40,65575,0
17000,40,65535,0
8400000,57,65552,0
23000,152,65630,0
8000,40,65423,0
431000,40,65535,0
339000,40,65535,0
313205000,52,65547,0
518000,52,65535,0
29000,40,65523,0
92000,366,65861,0
276000,40,65209,0
10392000,57,65552,0
25000,152,65630,0
10000,40,65423,0
609000,40,65535,0
348000,40,65535,0
503360000,52,65547,0
543000,52,65535,0
22000,40,65523,0
43000,366,65861,0
347000,40,65209,0
11141000,57,65552,0
1000,152,65630,0
34000,40,65423,0
623000,40,65535,0
312000,40,65535,0
502549000,52,65547,0
533000,52,65535,0
32000,40,65523,0
108000,366,65861,0
303000,40,65209,0
10606000,57,65552,0
24000,152,65630,0
12000,40,65423,0
522000,40,65535,0
273000,40,65535,0
503336000,52,65547,0
1793000,52,65535,0
33000,40,65523,0
95000,366,65861,0
316000,40,65209,0
11931000,57,65552,0
21000,152,65630,0
12000,40,65423,0
488000,40,65535,0
321000,40,65535,0
516150000,52,65547,0
473000,52,65535,0
18000,40,65523,0
52000,366,65861,0
349000,40,65209,0
20827000,57,65552,0
1000,152,65630,0
18000,40,65423,0
504000,40,65535,0
292000,40,65535,0
508643000,52,65547,0
698000,52,65535,0
20000,40,65523,0
42000,366,65861,0
530000,40,65209,0
11933000,57,65552,0
40000,152,65630,0
19000,40,65423,0
538000,40,65535,0
298000,40,65535,0
517280000,52,65547,0
498000,52,65535,0
18000,40,65523,0
48000,366,65861,0
364000,40,65209,0
12169000,57,65552,0
0,152,65630,0
20000,40,65423,0
528000,40,65535,0
293000,40,65535,0
501715000,52,65547,0
584000,52,65535,0
24000,40,65523,0
57000,366,65861,0
390000,40,65209,0
11135000,57,65552,0
1000,152,65630,0
21000,40,65423,0
555000,40,65535,0
319000,40,65535,0
502569000,52,65547,0
557000,52,65535,0
35000,40,65523,0
103000,366,65861,0
348000,40,65209,0
10263000,57,65552,0
1000,152,65630,0
23000,40,65423,0
578000,40,65535,0
360000,40,65535,0
487688000,52,65547,0
558000,52,65535,0
25000,40,65523,0
88000,366,65861,0
348000,40,65209,0
10540000,57,65552,0
26000,152,65630,0
18000,40,65423,0
569000,40,65535,0
333000,40,65535,0
503073000,52,65547,0
516000,52,65535,0
19000,40,65523,0
65000,366,65861,0
357000,40,65209,0
10724000,57,65552,0
2000,152,65630,0
33000,40,65423,0
639000,40,65535,0
308000,40,65535,0
487109000,52,65547,0
533000,52,65535,0
17000,40,65523,0
40000,366,65861,0
417000,40,65209,0
10532000,57,65552,0
1000,152,65630,0
33000,40,65423,0
490000,40,65535,0
317000,40,65535,0
503351000,52,65547,0
449000,52,65535,0
18000,40,65523,0
52000,366,65861,0
280000,40,65209,0
10479000,57,65552,0
1000,152,65630,0
15000,40,65423,0
484000,40,65535,0
311000,40,65535,0
487968000,52,65547,0
480000,52,65535,0
20000,40,65523,0
41000,366,65861,0
383000,40,65209,0
10998000,57,65552,0
22000,152,65630,0
16000,40,65423,0
632000,40,65535,0
323000,40,65535,0
502633000,52,65547,0
508000,52,65535,0
34000,40,65523,0
97000,366,65861,0
283000,40,65209,0
10363000,57,65552,0
14000,152,65630,0
10000,40,65423,0
468000,40,65535,0
334000,40,65535,0
487842000,52,65547,0
577000,52,65535,0
19000,40,65523,0
43000,366,65861,0
318000,40,65209,0
11642000,57,65552,0
1000,152,65630,0
20000,40,65423,0
466000,40,65535,0
260000,40,65535,0
502834000,52,65547,0
527000,52,65535,0
25000,40,65523,0
69000,366,65861,0
344000,40,65209,0
13193000,57,65552,0
2000,152,65630,0
40000,40,65423,0
641000,40,65535,0
389000,40,65535,0
515369000,52,65547,0
508000,52,65535,0
21000,40,65523,0
50000,366,65861,0
308000,40,65209,0
10550000,57,65552,0
1000,152,65630,0
18000,40,65423,0
636000,40,65535,0
276000,40,65535,0
503348000,52,65547,0
454000,52,65535,0
33000,40,65523,0
96000,366,65861,0
280000,40,65209,0
11733000,57,65552,0
2000,152,65630,0
33000,40,65423,0
603000,40,65535,0
310000,40,65535,0
502197000,52,65547,0
553000,52,65535,0
25000,40,65523,0
49000,366,65861,0
345000,40,65209,0
10349000,57,65552,0
77000,152,65630,0
14000,40,65423,0
515000,40,65535,0
323000,40,65535,0
503221000,52,65547,0
2307000,52,65535,0
19000,40,65523,0
51000,366,65861,0
283000,40,65209,0
10987000,57,65552,0
1000,152,65630,0
19000,40,65423,0
500000,40,65535,0
301000,40,65535,0
501168000,52,65547,0
509000,52,65535,0
20000,40,65523,0
51000,366,65861,0
267000,40,65209,0
13631000,57,65552,0
1000,152,65630,0
21000,40,65423,0
501000,40,65535,0
366000,40,65535,0
515746000,52,65547,0
551000,52,65535,0
35000,40,65523,0
96000,366,65861,0
303000,40,65209,0
12572000,57,65552,0
21000,152,65630,0
17000,40,65423,0
566000,40,65535,0
262000,40,65535,0
501262000,52,65547,0
496000,52,65535,0
21000,40,65523,0
48000,366,65861,0
270000,40,65209,0
10930000,57,65552,0
1000,152,65630,0
18000,40,65423,0
481000,40,65535,0
286000,40,65535,0
502959000,52,65547,0
460000,52,65535,0
19000,40,65523,0
48000,366,65861,0
242000,40,65209,0
10865000,57,65552,0
1000,152,65630,0
38000,40,65423,0
619000,40,65535,0
268000,40,65535,0
487539000,52,65547,0
541000,52,65535,0
20000,40,65523,0
58000,366,65861,0
394000,40,65209,0
10119000,57,65552,0
29000,152,65630,0
11000,40,65423,0
485000,40,65535,0
300000,40,65535,0
503660000,52,65547,0
439000,52,65535,0
20000,40,65523,0
47000,366,65861,0
306000,40,65209,0
10652000,57,65552,0
29000,152,65630,0
11000,40,65423,0
479000,40,65535,0
349000,40,65535,0
487756000,52,65547,0
536000,52,65535,0
35000,40,65523,0
99000,366,65861,0
348000,40,65209,0
10583000,57,65552,0
2000,152,65630,0
34000,40,65423,0
527000,40,65535,0
348000,40,65535,0
503123000,52,65547,0
507000,52,65535,0
22000,40,65523,0
41000,366,65861,0
444000,40,65209,0
11257000,57,65552,0
0,152,65630,0
32000,40,65423,0
526000,40,65535,0
371000,40,65535,0
486509000,52,65547,0
552000,52,65535,0
31000,40,65523,0
46000,366,65861,0
384000,40,65209,0
12934000,57,65552,0
1000,152,65630,0
18000,40,65423,0
557000,40,65535,0
354000,40,65535,0
516601000,52,65547,0
492000,52,65535,0
21000,40,65523,0
48000,366,65861,0
309000,40,65209,0
11756000,57,65552,0
14000,152,65630,0
11000,40,65423,0
520000,40,65535,0
264000,40,65535,0
486497000,52,65547,0
451000,52,65535,0
21000,40,65523,0
51000,366,65861,0
294000,40,65209,0
10980000,57,65552,0
56000,152,65630,0
13000,40,65423,0
461000,40,65535,0
299000,40,65535,0
502826000,52,65547,0
597000,52,65535,0
33000,40,65523,0
94000,366,65861,0
536000,40,65209,0
10719000,57,65552,0
2000,152,65630,0
35000,40,65423,0
529000,40,65535,0
354000,40,65535,0
487251000,52,65547,0
556000,52,65535,0
23000,40,65523,0
46000,366,65861,0
424000,40,65209,0
11115000,57,65552,0
1000,152,65630,0
20000,40,65423,0
508000,40,65535,0
320000,40,65535,0
502593000,52,65547,0
621000,52,65535,0
22000,40,65523,0
43000,366,65861,0
423000,40,65209,0
10473000,57,65552,0
1000,152,65630,0
17000,40,65423,0
683000,40,65535,0
308000,40,65535,0
503232000,52,65547,0
658000,52,65535,0
37000,40,65523,0
102000,366,65861,0
324000,40,65209,0
11769000,57,65552,0
29000,152,65630,0
18000,40,65423,0
700000,40,65535,0
379000,40,65535,0
501715000,52,65547,0
533000,52,65535,0
29000,40,65523,0
60000,366,65861,0
328000,40,65209,0
10670000,57,65552,0
16000,152,65630,0
14000,40,65423,0
650000,40,65535,0
321000,40,65535,0
503159000,52,65547,0
512000,52,65535,0
31000,40,65523,0
70000,366,65861,0
284000,40,65209,0
10632000,57,65552,0
1000,152,65630,0
41000,40,65423,0
714000,40,65535,0
325000,40,65535,0
487116000,52,65547,0
655000,52,65535,0
39000,40,65523,0
48000,366,65861,0
464000,40,65209,0
10925000,57,65552,0
1000,152,65630,0
23000,40,65423,0
523000,40,65535,0
337000,40,65535,0
502749000,52,65547,0
512000,52,65535,0
29000,40,65523,0
96000,366,65861,0
331000,40,65209,0
10365000,57,65552,0
2000,152,65630,0
37000,40,65423,0
594000,40,65535,0
345000,40,65535,0
503275000,52,65547,0
542000,52,65535,0
27000,40,65523,0
65000,366,65861,0
277000,40,65209,0
10829000,57,65552,0
2000,152,65630,0
36000,40,65423,0
718000,40,65535,0
383000,40,65535,0
502567000,52,65547,0
588000,52,65535,0
36000,40,65523,0
103000,366,65861,0
554000,40,65209,0
11120000,57,65552,0
15000,152,65630,0
11000,40,65423,0
540000,40,65535,0
301000,40,65535,0
502785000,52,65547,0
534000,52,65535,0
24000,40,65523,0
57000,366,65861,0
277000,40,65209,0
10947000,57,65552,0
1000,152,65630,0
19000,40,65423,0
513000,40,65535,0
337000,40,65535,0
502761000,52,65547,0
503000,52,65535,0
31000,40,65523,0
71000,366,65861,0
356000,40,65209,0
10626000,57,65552,0
1000,152,65630,0
40000,40,65423,0
773000,40,65535,0
359000,40,65535,0
486834000,52,65547,0
577000,52,65535,0
22000,40,65523,0
63000,366,65861,0
301000,40,65209,0
13026000,57,65552,0
15000,152,65630,0
11000,40,65423,0
516000,40,65535,0
368000,40,65535,0
516252000,52,65547,0
514000,52,65535,0
30000,40,65523,0
95000,366,65861,0
302000,40,65209,0
10332000,57,65552,0
83000,152,65630,0
13000,40,65423,0
453000,40,65535,0
325000,40,65535,0
487827000,52,65547,0
454000,52,65535,0
19000,40,65523,0
63000,366,65861,0
267000,40,65209,0
10384000,57,65552,0
13000,152,65630,0
8000,40,65423,0
521000,40,65535,0
308000,40,65535,0
503634000,52,65547,0
539000,52,65535,0
20000,40,65523,0
42000,366,65861,0
457000,40,65209,0
10788000,57,65552,0
2602000,152,65630,0
15000,40,65423,0
456000,40,65535,0
421000,40,65535,0
515665000,52,65547,0
482000,52,65535,0
17000,40,65523,0
64000,366,65861,0
252000,40,65209,0
10638000,57,65552,0
28000,152,65630,0
11000,40,65423,0
484000,40,65535,0
250000,40,65535,0
503438000,52,65547,0
535000,52,65535,0
19000,40,65523,0
49000,366,65861,0
501000,40,65209,0
11051000,57,65552,0
25000,152,65630,0
9000,40,65423,0
446000,40,65535,0
322000,40,65535,0
502821000,52,65547,0
573000,52,65535,0
33000,40,65523,0
95000,366,65861,0
281000,40,65209,0
10319000,57,65552,0
1000,152,65630,0
17000,40,65423,0
488000,40,65535,0
346000,40,65535,0
503317000,52,65547,0
482000,52,65535,0
20000,40,65523,0
43000,366,65861,0
416000,40,65209,0
10865000,57,65552,0
1000,152,65630,0
22000,40,65423,0
663000,40,65535,0
335000,40,65535,0
487357000,52,65547,0
500000,52,65535,0
23000,40,65523,0
59000,366,65861,0
521000,40,65209,0
10575000,57,65552,0
13000,152,65630,0
9000,40,65423,0
494000,40,65535,0
316000,40,65535,0
502968000,52,65547,0
491000,52,65535,0
22000,40,65523,0
51000,366,65861,0
311000,40,65209,0
10501000,57,65552,0
27000,152,65630,0
12000,40,65423,0
438000,40,65535,0
322000,40,65535,0
503327000,52,65547,0
469000,52,65535,0
15000,40,65523,0
41000,366,65861,0
341000,40,65209,0
12518000,57,65552,0
1000,152,65630,0
16000,40,65423,0
483000,40,65535,0
260000,40,65535,0
517113000,52,65547,0
448000,52,65535,0
31000,40,65523,0
99000,366,65861,0
298000,40,65209,0
12336000,57,65552,0
20000,152,65630,0
16000,40,65423,0
646000,40,65535,0
302000,40,65535,0
501695000,52,65547,0
458000,52,65535,0
36000,40,65523,0
78000,366,65861,0
290000,40,65209,0
12534000,57,65552,0
16000,152,65630,0
11000,40,65423,0
553000,40,65535,0
343000,40,65535,0
501096000,52,65547,0
426000,52,65535,0
15000,40,65523,0
38000,366,65861,0
303000,40,65209,0
11283000,57,65552,0
35000,152,65630,0
10000,40,65423,0
440000,40,65535,0
316000,40,65535,0
502808000,52,65547,0
496000,52,65535,0
36000,40,65523,0
100000,366,65861,0
344000,40,65209,0
29463000,57,65552,0
1000,163,65641,0
24000,40,65412,0
516000,40,65535,0
337000,40,65535,0
1188000,52,65547,0
340000,52,65535,0
13000,40,65523,0
47000,325,65820,0
278000,40,65250,0
9236000,57,65552,0
78000,152,65630,0
19000,40,65423,0
611000,40,65535,0
286000,40,65535,0
1283000,52,65547,0
292000,52,65535,0
13000,40,65523,0
59868000,366,65861,0
414000,40,65209,0
13154000,57,65552,0
39000,152,65630,0
12000,40,65423,0
583000,40,65535,0
395000,40,65535,0
198143000,52,65547,0
332000,52,65535,0
18000,40,65523,0
46000,405,65900,0
275000,40,65170,0
7890000,57,65552,0
54000,152,65630,0
10000,40,65423,0
485000,40,65535,0
300000,40,65535,0
1418000,52,65547,0
744000,52,65535,0
14000,40,65523,0
123000,0,65495,0
1738000,40,65575,0
29000,0,65495,0
1980000,40,65575,0
35000,0,65495,0
7736000,40,65575,0
40000,0,65495,0
1379000,40,65575,0
41000,0,65495,0
1089000,40,65575,0
22000,0,65495,0
1093000,40,65575,0
43000,0,65495,0
1090000,40,65575,0
1000,40,65535,0
48000,0,65495,0
1329000,40,65575,0
14000,0,65495,0
546000,40,65575,0
6759000,57,65552,0
31000,152,65630,0
6000,40,65423,0
444000,40,65535,0
295000,40,65535,0
269750000,52,65547,0
496000,52,65535,0
20000,40,65523,0
76000,366,65861,0
575000,40,65209,0
12586000,57,65552,0
1000,152,65630,0
18000,40,65423,0
478000,40,65535,0
324000,40,65535,0
501101000,52,65547,0
581000,52,65535,0
22000,40,65523,0
50000,366,65861,0
258000,40,65209,0
12002000,57,65552,0
33000,152,65630,0
12000,40,65423,0
437000,40,65535,0
280000,40,65535,0
501864000,52,65547,0
536000,52,65535,0
21000,40,65523,0
79000,366,65861,0
252000,40,65209,0
12401000,57,65552,0
18000,152,65630,0
11000,40,65423,0
499000,40,65535,0
340000,40,65535,0
517361000,52,65547,0
494000,52,65535,0
23000,40,65523,0
57000,366,65861,0
566000,40,65209,0
12853000,57,65552,0
1000,152,65630,0
35000,40,65423,0
609000,40,65535,0
357000,40,65535,0
500794000,52,65547,0
586000,52,65535,0
19000,40,65523,0
66000,366,65861,0
439000,40,65209,0
11039000,57,65552,0
12000,152,65630,0
10000,40,65423,0
657000,40,65535,0
330000,40,65535,0
502276000,52,65547,0
579000,52,65535,0
33000,40,65523,0
107000,366,65861,0
339000,40,65209,0
12739000,57,65552,0
2000,152,65630,0
31000,40,65423,0
900000,40,65535,0
372000,40,65535,0
516057000,52,65547,0
428000,52,65535,0
31000,40,65523,0
98000,366,65861,0
368000,40,65209,0
9116000,57,65552,0
29000,152,65630,0
17000,40,65423,0
568000,40,65535,0
307000,40,65535,0
504532000,52,65547,0
471000,52,65535,0
